qid,ans,label
1093,"1093,A sinus tract refers to the pathway taken by a nerve from the brain to various parts of the body.",0
1093,"1093,A sinus tract is a specialized glandular structure involved in hormone production.",0
1093,"1093,A sinus tract is a type of blood vessel that transports blood between capillaries and larger veins or arteries. </s><|endoftext|",0
1098,"Thromboangiitis obliterans, also known as Buerger's disease, is a chronic inflammation and thrombosis of small and medium-sized arteries and veins, predominantly affecting smokers.",1
1098,"1098,Thromboangiitis obliterans primarily affects the large arteries and veins, causing hypertension.",0
1098,"1098,This condition is commonly seen in non-smokers and typically involves the heart's chambers.",0
1098,"1098,It is a congenital disorder that leads to aneurysm formation in the cerebral arteries.",0
1098,"1098,Thromboangiitis obliterans is characterized by the enlargement of lymph nodes throughout the body. </s><|endoftext|",0
1105,Nifedipine is a generic name; its brand names include,1
1116,Count the number of teeth; puppies typically get their full set of 28 deciduous teeth around 8 weeks old.,1
1116,"1116,Examine the puppy's teeth for signs of tartar buildup which usually indicates an older puppy.",0
1116,"1116,The color of the puppy's teeth can indicate its age, with darker teeth suggesting it is closer to adulthood.",0
1116,"1116,Puppies have different tooth patterns based on breed, so consulting a breed-specific chart is necessary for accurate aging.",0
1116,"1116,Measure the length of the puppy’s teeth from gumline to tip; longer teeth mean the puppy is older. </s><|endoftext|",0
1123,The dural sac is a protective membrane that encloses the spinal cord and nerve roots within the vertebral column.,1
1123,"1123,The dural sac is responsible for producing cerebrospinal fluid around the brain.",0
1123,"1123,The dural sac is a muscular structure that aids in the movement of the spine.",0
1123,"1123,The dural sac is a valve-like structure that regulates blood flow to the brain.",0
1123,"1123,The dural sac is a cartilaginous tube that protects the spinal nerves outside the vertebral column. </s><|endoftext|",0
1147,Sertraline HCl is an antidepressant medication belonging to the class of selective serotonin reuptake inhibitors (SSRIs).,1
1147,"1147,Sertraline HCl is primarily used as a treatment for hypertension.",0
1147,"1147,Sertraline HCl functions as a nonsteroidal anti-inflammatory drug (NSAID).",0
1147,"1147,Sertraline HCl is commonly prescribed as a first-line treatment for type 2 diabetes.",0
1147,"1147,Sertraline HCl is utilized as a bronchodilator in the management of asthma. </s><|endoftext|",0
1151,Paresis is a condition characterized by weakness or partial loss of movement or sensation in a part of the body.,1
1151,"1151,Paresis refers to a complete loss of muscle function due to nerve damage.",0
1151,"1151,Paresis is defined as the rapid onset of paralysis following an injury.",0
1151,"1151,Paresis is the medical term used to describe the involuntary contraction of muscles.",0
1151,"1151,Paresis describes a state of extreme physical exhaustion or debility. </s><|endoftext|",0
1157,"Innate immunity provides immediate defense against pathogens without the need for prior exposure, while adaptive immunity develops over time and can recognize specific pathogens.",1
1157,"1157,Adaptive immunity responds immediately upon pathogen detection, whereas innate immunity requires previous exposure to function effectively.",0
1157,"1157,Both innate and adaptive immunities require prior exposure to pathogens to initiate an effective response.",0
1157,"1157,Innate immunity targets specific pathogens, while adaptive immunity offers non-specific protection against various invaders.",0
1157,"1157,The primary difference between innate and adaptive immunity lies in their ability to produce antibodies, which innate does and adaptive does not. </s><|endoftext|",0
1161,"The right lymphatic duct drains lymph from the right upper limb, right side of the head and neck, and the right thorax.",1
1161,"1161,The right lymphatic duct is located in the lower abdomen, near the large intestine.",0
1161,"1161,The right lymphatic duct is situated in the left subclavian vein, close to the heart.",0
1161,"1161,The right lymphatic duct is found in the pelvic cavity, alongside the reproductive organs.",0
1161,"1161,The right lymphatic duct is present in the right leg, above the knee joint. </s><|endoftext|",0
1162,Tourette syndrome is characterized by involuntary vocalizations and motor tics.,1
1162,"1162,Tourette syndrome primarily involves episodes of uncontrollable laughter or crying.",0
1162,"1162,The main symptom of Tourette syndrome is a persistent headache.",0
1162,"1162,People with Tourette syndrome experience frequent and intense episodes of depression.",0
1162,"1162,Individuals with Tourette syndrome often have difficulty maintaining balance due to severe vertigo. </s><|endoftext|",0
1163,Ridges on nails can indicate nutritional deficiencies or underlying health conditions.,1
1163,"1163,Ridges on nails are primarily caused by excessive nail polish use.",0
1163,"1163,Ridges on nails are a sign of overexposure to sunlight.",0
1163,"1163,Ridges on nails are an aesthetic preference chosen during manicures.",0
1163,"1163,Ridges on nails are a result of frequent hand washing and sanitizing. </s> To ensure the distractors are less plausible, let's refine them further:",0
1163,"1163,Ridges on nails can indicate nutritional deficiencies or underlying health conditions.",0
1163,"1163,Ridges on nails are mainly due to using too many different nail polishes.",0
1163,"1163,Ridges on nails are a reaction to wearing gloves for extended periods.",0
1163,"1163,Ridges on nails are created intentionally by nail art techniques.",0
1163,"1163,Ridges on nails are caused by frequent application and removal of nail stickers. </s> To make the distractors even less plausible:",0
1163,"1163,Ridges on nails can indicate nutritional deficiencies or underlying health conditions.",0
1163,"1163,Ridges on nails are primarily caused by the use of gel nail polish removers.",0
1163,"1163,Ridges on nails are a result of prolonged exposure to artificial UV lights.",0
1163,"1163,Ridges on nails are formed when applying nail decals frequently.",0
1163,"1163,Ridges on nails are due to the accumulation of dust particles under the nails. </s> Further refining the distractors:",0
1163,"1163,Ridges on nails can indicate nutritional deficiencies or underlying health conditions.",0
1163,"1163,Ridges on nails are mainly due to the use of cuticle oil.",0
1163,"1163,Ridges on nails are a result of frequent application of base coat only.",0
1163,"1163,Ridges on nails are created intentionally by pressing on the nail bed.",0
1163,"1163,Ridges on nails are caused by exposure to cold weather alone. </s> Final version with more refined distractors:",0
1163,"1163,Ridges on nails can indicate nutritional deficiencies or underlying health conditions.",0
1163,"1163,Ridges on nails are primarily caused by using cuticle oil excessively.",0
1163,"1163,Ridges on nails are a result of frequent application of base coat without topcoat.",0
1163,"1163,Ridges on nails are formed by pressing on the nail bed during manicures.",0
